image_id,model,language,true_group,mentions_Miao,mentions_Dong,mentions_Yi,mentions_Li,mentions_Tibetan,mentions_geo_mislocation
Yi_0077,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Dong_0071,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Miao_0362,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Dong_0040,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Miao_0507,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Li_0156,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Tibetan_0362,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Li_0196,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Dong_0110,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Dong_0454,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Dong_0557,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Li_0305,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Li_0507,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Tibetan_0413,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Tibetan_0507,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Miao_0588,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Dong_0281,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Dong_0249,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Miao_0365,llama-3.2-vision-11b,en,Miao,False,False,False,False,False,False
Yi_0074,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Tibetan_0560,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Li_0560,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Dong_0030,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Yi_0413,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Yi_0588,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Miao_0011,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0599,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0592,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0110,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,True
Dong_0182,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Miao_0210,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0064,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Li_0111,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Miao_0073,llama-3.2-vision-11b,en,Miao,False,False,False,False,False,False
Yi_0438,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Miao_0589,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Li_0007,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Dong_0413,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Miao_0061,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0235,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Dong_0177,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Dong_0105,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Dong_0083,llama-3.2-vision-11b,en,Dong,False,False,False,False,False,False
Miao_0590,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Tibetan_0136,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Miao_0111,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0474,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Dong_0136,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Yi_0369,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Miao_0596,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0077,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0371,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Li_0330,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Yi_0540,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Li_0442,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Dong_0330,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Li_0454,llama-3.2-vision-11b,en,Li,True,False,False,False,False,True
Li_0557,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Yi_0313,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Dong_0079,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0073,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Yi_0537,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Dong_0549,llama-3.2-vision-11b,en,Dong,False,False,False,False,False,False
Tibetan_0111,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Dong_0370,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Li_0210,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Dong_0365,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0433,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Yi_0082,llama-3.2-vision-11b,en,Yi,False,True,False,False,False,False
Yi_0078,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Miao_0031,llama-3.2-vision-11b,en,Miao,False,False,False,False,False,False
Miao_0433,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0193,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Yi_0596,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,True
Tibetan_0516,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Miao_0133,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0470,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0110,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0281,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0166,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Miao_0249,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0371,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Yi_0156,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Tibetan_0078,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Tibetan_0246,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Miao_0317,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0420,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Li_0177,llama-3.2-vision-11b,en,Li,False,True,False,False,False,False
Dong_0571,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Miao_0213,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0420,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Li_0236,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Tibetan_0350,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Miao_0196,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Li_0285,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Dong_0556,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0211,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Dong_0420,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Yi_0030,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,True
Yi_0599,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Dong_0491,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Yi_0087,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Dong_0287,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Miao_0285,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Dong_0193,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Miao_0537,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0136,llama-3.2-vision-11b,en,Yi,False,True,False,False,False,False
Tibetan_0562,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Dong_0547,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0276,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Yi_0375,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Dong_0102,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0183,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Miao_0549,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0030,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Dong_0589,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0235,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Dong_0371,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0219,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Miao_0375,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Li_0562,llama-3.2-vision-11b,en,Li,False,False,False,False,False,True
Tibetan_0557,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Yi_0061,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Li_0193,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Tibetan_0011,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Yi_0287,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Tibetan_0087,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Miao_0571,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Dong_0592,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0537,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Dong_0246,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Yi_0210,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Li_0430,llama-3.2-vision-11b,en,Li,True,False,False,False,False,True
Yi_0183,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Li_0211,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Yi_0229,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Li_0219,llama-3.2-vision-11b,en,Li,False,False,False,False,False,True
Li_0317,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Dong_0138,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Dong_0064,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0025,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Miao_0454,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Miao_0102,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Dong_0588,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0589,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Yi_0196,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Li_0077,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Miao_0313,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0571,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Li_0547,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Tibetan_0040,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Miao_0301,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0589,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,False
Tibetan_0571,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Miao_0166,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Tibetan_0079,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Li_0491,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Li_0596,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Li_0249,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Tibetan_0196,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Dong_0084,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Tibetan_0424,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Dong_0219,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Yi_0138,llama-3.2-vision-11b,en,Yi,False,False,False,False,False,True
Tibetan_0596,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,False,False
Miao_0370,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Yi_0562,llama-3.2-vision-11b,en,Yi,False,True,False,False,False,False
Li_0588,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Yi_0084,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Dong_0003,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Li_0371,llama-3.2-vision-11b,en,Li,False,False,False,False,False,False
Dong_0007,llama-3.2-vision-11b,en,Dong,True,False,False,False,False,False
Li_0011,llama-3.2-vision-11b,en,Li,False,False,False,False,False,True
Miao_0305,llama-3.2-vision-11b,en,Miao,True,False,False,False,False,False
Tibetan_0064,llama-3.2-vision-11b,en,Tibetan,False,False,False,False,True,False
Yi_0454,llama-3.2-vision-11b,en,Yi,True,False,False,False,False,False
Li_0566,llama-3.2-vision-11b,en,Li,True,False,False,False,False,False
Tibetan_0177,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Dong_0375,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Tibetan_0430,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0357,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Li_0182,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0260,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0239,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Li_0369,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0082,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0246,llama-3.2-vision-11b,zh,Yi,False,False,False,False,True,False
Dong_0350,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0260,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Yi_0011,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0074,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0007,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0371,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0281,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0596,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0031,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Yi_0079,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Yi_0236,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Yi_0547,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0287,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Tibetan_0210,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0313,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0177,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Yi_0012,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0119,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0420,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Tibetan_0193,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0538,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Tibetan_0133,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Yi_0365,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Li_0375,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0566,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Tibetan_0258,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0350,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0305,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0350,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Dong_0537,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0074,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Dong_0301,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0040,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Li_0040,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0258,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Dong_0239,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0111,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0119,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0235,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Dong_0536,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Dong_0424,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0599,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Li_0164,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0056,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Li_0301,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0357,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Li_0064,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0185,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Miao_0182,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Dong_0560,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0260,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0330,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Tibetan_0597,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0362,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Dong_0433,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Dong_0276,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0249,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0474,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0442,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Tibetan_0547,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0102,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0030,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0239,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Miao_0236,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Tibetan_0213,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Tibetan_0182,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0082,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Dong_0317,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0357,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Yi_0071,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Li_0592,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0599,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0239,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Li_0424,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0588,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0236,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0287,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0370,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Tibetan_0110,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0560,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Tibetan_0427,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0424,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Tibetan_0330,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0369,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0164,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Tibetan_0105,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0156,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0538,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0442,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0235,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0491,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0258,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0087,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0536,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0083,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0210,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0420,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Miao_0438,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Tibetan_0164,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0083,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Li_0516,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Yi_0597,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Tibetan_0454,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Dong_0540,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Yi_0549,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0427,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0105,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0516,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Li_0213,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0507,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0003,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0313,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0003,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0556,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Miao_0164,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0136,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,True
Yi_0213,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0078,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Li_0073,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0438,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0164,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0589,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0305,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0007,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Li_0365,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0166,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Li_0061,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0369,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0213,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Miao_0071,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Dong_0562,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0079,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0433,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0260,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Miao_0556,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0562,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Dong_0597,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0536,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0177,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Yi_0073,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0285,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Li_0031,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0183,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0031,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0330,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Tibetan_0166,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Dong_0078,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Miao_0185,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0285,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0077,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0056,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0185,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0557,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Dong_0438,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0516,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Yi_0007,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0073,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0470,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Yi_0556,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Li_0079,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0516,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0166,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Yi_0211,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Li_0185,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Li_0370,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Li_0538,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Tibetan_0375,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0427,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Li_0025,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0317,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Tibetan_0236,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
